시군명,상호명,업종코드,업태명,업종명(종목명),소재지도로명주소,소재지지번주소,전화번호,사용가능한지역화폐명,지류형지역화폐사용가능여부,카드형지역화폐사용가능여부,모바일형지역화폐사용가능여부,우편번호,위도,경도,데이터기준일자
안양시,날으는돈까스&밥상,,,★음식점,경기도 안양시 동안구 경수대로544번길 33,경기도 안양시 동안구 호계동 997-9번지,031-454-2012,안양사랑상품권,Y,N,,14112,37.3718058,126.9598905,2018-12-21
안양시,명인,,,★음식점,경기도 안양시 만안구 안양로247번길 24,경기도 안양시 만안구 안양동 627-13번지,031-448-7731,안양사랑상품권,Y,N,,13999,37.3945079,126.9232651,2018-12-21
안양시,192센티미터,,,★음식점,경기도 안양시 동안구 동편로183번길 26,경기도 안양시 동안구 관양동 1693-6번지,031-426-0192,안양사랑상품권,Y,N,,13930,37.4072067,126.9705256,2018-12-21
안양시,두부세상,,,★음식점,경기도 안양시 만안구 병목안로 14,경기도 안양시 만안구 안양동 782-11번지,031-465-0601,안양사랑상품권,Y,N,,14001,37.3992809,126.9188893,2018-12-21
안양시,김밥천국,,,★음식점,경기도 안양시 동안구 관악대로287번길 55,경기도 안양시 동안구 관양동 1376-12번지,031-344-3878,안양사랑상품권,Y,N,,13936,37.4053298,126.9545993,2018-12-21
안양시,시골죽집,,,★음식점,경기도 안양시 만안구 안양로291번길 13,경기도 안양시 만안구 안양동 676-124번지,031-466-9955,안양사랑상품권,Y,N,,14001,37.3978583,126.9210363,2018-12-21
안양시,구름나라,,,★음식점,경기도 안양시 만안구 장내로 113,경기도 안양시 만안구 안양동 676-136번지,031-444-4434,안양사랑상품권,Y,N,,14001,37.3971428,126.9203491,2018-12-21
안양시,59쌀피자(동편마을점),,,★음식점,경기도 안양시 동안구 동편로27번길 31,경기도 안양시 동안구 관양동 1715-5번지,031-421-5956,안양사랑상품권,Y,N,,13929,37.4075754,126.9715124,2018-12-21
안양시,철이네인덕원직영점,,,★음식점,경기도 안양시 동안구 흥안대로 415,경기도 안양시 동안구 평촌동 126-1번지,031-478-4878,안양사랑상품권,Y,N,,14059,37.3916254,126.9729398,2018-12-21
안양시,국수집,,,★음식점,경기도 안양시 만안구 안양로323번길 36,경기도 안양시 만안구 안양동 695-205번지,031-445-4600,안양사랑상품권,Y,N,,14006,37.3996834,126.918113,2018-12-21
안양시,영웅싸롱,,,★음식점,경기도 안양시 동안구 흥안대로517번길 31,경기도 안양시 동안구 관양동 1496-22번지,031-423-7377,안양사랑상품권,Y,N,,13951,37.3998911,126.9747475,2018-12-21
안양시,커플데이 2호점,,,★음식점,경기도 안양시 동안구 귀인로 114,경기도 안양시 동안구 호계동 926-1번지,031-455-9004,안양사랑상품권,Y,N,,14081,37.3824203,126.9522131,2018-12-21
안양시,구포국수,,,★음식점,경기도 안양시 동안구 벌말로 187,경기도 안양시 동안구 관양동 1479-13번지,031-346-9988,안양사랑상품권,Y,N,,13949,37.4031343,126.9733479,2018-12-21
안양시,디델리범계점,,,★음식점,경기도 안양시 동안구 평촌대로223번길 31,경기도 안양시 동안구 호계동 1047번지,031-386-1294,안양사랑상품권,Y,N,,14072,37.3906206,126.9538932,2018-12-21
안양시,소풍,,,★음식점,경기도 안양시 동안구 흥안대로456번길 82,경기도 안양시 동안구 평촌동 21-2번지,031-421-0988,안양사랑상품권,Y,N,,14062,37.3931864,126.9799487,2018-12-21
안양시,티지,,,★음식점,경기도 안양시 만안구 안양로323번길 24,경기도 안양시 만안구 안양동 695-37번지,031-445-0865,안양사랑상품권,Y,N,,14006,37.4000604,126.9187046,2018-12-21
안양시,㈜유성통닭,,,★음식점,경기도 안양시 동안구 인덕원로24번길 41-15,경기도 안양시 동안구 관양동 1501-4번지,031-421-8292,안양사랑상품권,Y,N,,13951,37.4010782,126.9755739,2018-12-21
안양시,꼬마장군포차,,,★음식점,경기도 안양시 동안구 흥안대로492번길 50,경기도 안양시 동안구 관양동 1511-9번지,031-424-3335,안양사랑상품권,Y,N,,13943,37.3993255,126.9781135,2018-12-21
안양시,국수나무,,,★음식점,경기도 안양시 동안구 동안로 194,경기도 안양시 동안구 비산동 1101-2번지,031-388-4594,안양사랑상품권,Y,N,,14043,37.3958086,126.9491713,2018-12-21
안양시,태백물닭갈비,,,★음식점,경기도 안양시 만안구 양화로 2,경기도 안양시 만안구 안양동 714-144번지,031-441-1696,안양사랑상품권,Y,N,,14003,37.394378,126.9161169,2018-12-21
안양시,가마로강정(안양점),,,★음식점,경기도 안양시 만안구 장내로 82,경기도 안양시 만안구 안양동 710-57번지,031-469-9282,안양사랑상품권,Y,N,,14027,37.3947645,126.9177231,2018-12-21
안양시,카츠젠,,,★음식점,경기도 안양시 만안구 태평로52번길 21,경기도 안양시 만안구 안양동 1391번지,031-465-1988,안양사랑상품권,Y,N,,14037,37.3956288,126.9305963,2018-12-21
안양시,수제돈까스소현,,,★음식점,경기도 안양시 동안구 귀인로 209,경기도 안양시 동안구 평촌동 899-7번지,031-382-2340,안양사랑상품권,Y,N,,14071,37.3863053,126.9622498,2018-12-21
안양시,돈까스랑쌀국수,,,★음식점,경기도 안양시 동안구 평촌대로253번길 18,경기도 안양시 동안구 비산동 1109-6번지 샛별한양아파트,070-4007-8593,안양사랑상품권,Y,N,,14046,37.3939473,126.9526665,2018-12-21
안양시,낙원떡방앗간,,,★음식점,경기도 안양시 동안구 달안로 73,경기도 안양시 동안구 비산동 1101-8번지,031-383-4625,안양사랑상품권,Y,N,,14043,37.3963699,126.9510341,2018-12-21
안양시,여의도떡집,,,★음식점,경기도 안양시 동안구 관평로170번길 43,경기도 안양시 동안구 관양동 1607번지,031-382-9984,안양사랑상품권,Y,N,,14066,37.3933185,126.9631719,2018-12-21
안양시,민속떡집,,,★음식점,경기도 안양시 동안구 동안로 193,경기도 안양시 동안구 비산동 1102-9번지,031-388-6860,안양사랑상품권,Y,N,,14044,37.3953853,126.9482748,2018-12-21
안양시,소담떡방,,,★음식점,경기도 안양시 동안구 호성로 27,경기도 안양시 동안구 호계동 829-13번지,031-429-5678,안양사랑상품권,Y,N,,14127,37.364566,126.9638463,2018-12-21
안양시,현대떡집,,,★음식점,경기도 안양시 동안구 관평로 333,경기도 안양시 동안구 관양동 1396번지 현대아파트,031-384-7159,안양사랑상품권,Y,N,,13932,37.4063478,126.9576151,2018-12-21
안양시,박씨떡방,,,★음식점,경기도 안양시 만안구 태평로52번길 21,경기도 안양시 만안구 안양동 1391번지,031-449-1007,안양사랑상품권,Y,N,,14037,37.3956218,126.9305295,2018-12-21
안양시,종로복떡집,,,★음식점,경기도 안양시 동안구 관평로 327,경기도 안양시 동안구 관양동 1397-8번지,031-384-6668,안양사랑상품권,Y,N,,13936,37.4055358,126.9574635,2018-12-21
안양시,한양떡집,,,★음식점,경기도 안양시 동안구 인덕원로 17,경기도 안양시 동안구 관양동 1484-16번지,031-422-5718,안양사랑상품권,Y,N,,13950,37.4013492,126.9737636,2018-12-21
안양시,만나떡집,,,★음식점,경기도 안양시 동안구 학의로 126,경기도 안양시 동안구 관양동 1586번지,031-381-7500,안양사랑상품권,Y,N,,14049,37.3999205,126.9532029,2018-12-21
안양시,대원떡집,,,★음식점,경기도 안양시 동안구 귀인로 253,경기도 안양시 동안구 평촌동 898-6번지,031-388-1305,안양사랑상품권,Y,N,,14070,37.3876737,126.9666167,2018-12-21
안양시,자매방아간,,,★음식점,경기도 안양시 만안구 성결대학로 5,경기도 안양시 만안구 안양동 594-3번지,031-449-8205,안양사랑상품권,Y,N,,14094,37.3832136,126.9332919,2018-12-21
안양시,행복떡집,,,★음식점,경기도 안양시 동안구 시민대로122번길 29,경기도 안양시 동안구 호계동 905-18번지,031-444-2552,안양사랑상품권,Y,N,,14077,37.3878192,126.9475056,2018-12-21
안양시,종로떡집,,,★음식점,경기도 안양시 만안구 안양로291번길 39,경기도 안양시 만안구 안양동 676-196번지,031-449-4102,안양사랑상품권,Y,N,,14001,37.3972863,126.9198275,2018-12-21
안양시,떡궁,,,★음식점,경기도 안양시 만안구 성결대학로 22,경기도 안양시 만안구 안양동 570-5번지,031-384-2717,안양사랑상품권,Y,N,,14093,37.3830527,126.9315197,2018-12-21
안양시,토오가라시,,,★음식점,경기도 안양시 동안구 흥안대로 415,경기도 안양시 동안구 평촌동 126-1번지,031-344-4786,안양사랑상품권,Y,N,,14059,37.3916254,126.9729398,2018-12-21
안양시,광계토바베큐치킨,,,★음식점,경기도 안양시 동안구 평촌대로223번길 27,경기도 안양시 동안구 호계동 1047-2번지,031-387-3898,안양사랑상품권,Y,N,,14072,37.3907293,126.9541939,2018-12-21
안양시,더메디빌병원,,,★음식점,경기도 안양시 동안구 경수대로 588,경기도 안양시 동안구 호계동 985-5번지,031-458-7777,안양사랑상품권,Y,N,,14109,37.3751331,126.9571934,2018-12-21
안양시,옛날떡볶이,,,★음식점,경기도 안양시 만안구 안양로372번길 11,경기도 안양시 만안구 안양동 842-3번지,031-466-2959,안양사랑상품권,Y,N,,13991,37.4045797,126.9175363,2018-12-21
안양시,빠사시,,,★음식점,경기도 안양시 만안구 석천로 170,경기도 안양시 만안구 석수동 304-28번지 수진연립,031-472-7720,안양사랑상품권,Y,N,,13969,37.4119156,126.908039,2018-12-21
안양시,참새마을,,,★음식점,경기도 안양시 동안구 평촌대로401번길 24,경기도 안양시 동안구 비산동 1019-26번지,031-386-9544,안양사랑상품권,Y,N,,13918,37.4067824,126.9486905,2018-12-21
안양시,미소와행복,,,★음식점,경기도 안양시 만안구 삼봉로 7,경기도 안양시 만안구 박달동 139-19번지,031-445-1400,안양사랑상품권,Y,N,,14017,37.4018715,126.905674,2018-12-21
안양시,김밥여행,,,★음식점,경기도 안양시 만안구 현충로48번길 63,경기도 안양시 만안구 안양동 613-11번지,031-442-5956,안양사랑상품권,Y,N,,14030,37.3933117,126.9239797,2018-12-21
안양시,이주선김밥,,,★음식점,경기도 안양시 동안구 흥안대로 127,경기도 안양시 동안구 호계동 1002-30번지,031-429-2139,안양사랑상품권,Y,N,,14112,37.3708777,126.9589739,2018-12-21
안양시,김밥천국,,,★음식점,경기도 안양시 만안구 안양로257번길 20,경기도 안양시 만안구 안양동 627-47번지,031-443-5382,안양사랑상품권,Y,N,,13997,37.3953438,126.9227637,2018-12-21
안양시,죠스떡볶이범계점,,,★음식점,경기도 안양시 동안구 평촌대로223번길 28,경기도 안양시 동안구 호계동 1044-1번지,031-381-1555,안양사랑상품권,Y,N,,14072,37.3911404,126.9540208,2018-12-21
안양시,김밥천국,,,★음식점,경기도 안양시 동안구 흥안대로456번길 30,경기도 안양시 동안구 평촌동 68-21번지,031-425-9825,안양사랑상품권,Y,N,,14062,37.3941053,126.977219,2018-12-21
안양시,부산진오뎅,,,★음식점,경기도 안양시 동안구 관평로182번길 43,경기도 안양시 동안구 관양동 1601번지,031-383-8249,안양사랑상품권,Y,N,,14066,37.3940757,126.9625678,2018-12-21
안양시,시장콩나물국밥,,,★음식점,경기도 안양시 동안구 흥안대로145번길 87,경기도 안양시 동안구 호계동 986-32번지,031-457-2790,안양사랑상품권,Y,N,,14109,37.3745526,126.9579804,2018-12-21
안양시,공주칼국수,,,★음식점,경기도 안양시 동안구 흥안대로434번길 39,경기도 안양시 동안구 평촌동 52-1번지,031-425-1181,안양사랑상품권,Y,N,,14062,37.3925576,126.9770172,2018-12-21
안양시,고봉민김밥 안양메가트리아점,,,★음식점,경기도 안양시 만안구 덕천로128번길 8,경기도 안양시 만안구 안양동 193-29번지,031-466-7900,안양사랑상품권,Y,N,,14085,37.3916004,126.934905,2018-12-21
안양시,인덕원김밥,,,★음식점,경기도 안양시 동안구 관악대로 488,경기도 안양시 동안구 관양동 1488-39번지 창덕에버빌,031-425-1447,안양사랑상품권,Y,N,,13951,37.401585,126.9758238,2018-12-21
안양시,김밥과스파게티,,,★음식점,경기도 안양시 동안구 흥안대로 517,경기도 안양시 동안구 관양동 1503번지,031-424-0963,안양사랑상품권,Y,N,,13951,37.3998561,126.9762222,2018-12-21
안양시,명당만두,,,★음식점,경기도 안양시 동안구 귀인로 104,경기도 안양시 동안구 호계동 927-2번지,031-456-2524,안양사랑상품권,Y,N,,14081,37.3821461,126.9514005,2018-12-21
안양시,풀하우스,,,★음식점,경기도 안양시 동안구 학의로 90,경기도 안양시 동안구 비산동 1101-6번지,031-384-6297,안양사랑상품권,Y,N,,14043,37.3987505,126.9497097,2018-12-21
안양시,무지개김밥스낵,,,★음식점,경기도 안양시 동안구 경수대로 458,경기도 안양시 동안구 호계동 811번지,031-427-2769,안양사랑상품권,Y,N,,14125,37.3640709,126.960042,2018-12-21
안양시,따봉,,,★음식점,경기도 안양시 만안구 장내로119번길 6,경기도 안양시 만안구 안양동 676-230번지,031-442-6597,안양사랑상품권,Y,N,,14001,37.3970653,126.9210911,2018-12-21
안양시,사랑김밥,,,★음식점,경기도 안양시 동안구 귀인로 289,경기도 안양시 동안구 평촌동 167번지,031-421-1205,안양사랑상품권,Y,N,,14060,37.3886195,126.9707298,2018-12-21
안양시,소문난집(소문난김밥),,,★음식점,경기도 안양시 만안구 냉천로 190-13,경기도 안양시 만안구 안양동 676-188번지,031-445-0244,안양사랑상품권,Y,N,,14001,37.3973899,126.9203818,2018-12-21
안양시,봉구스 평촌점,,,★음식점,경기도 안양시 동안구 평촌대로 119,경기도 안양시 동안구 호계동 1065-5번지,070-4240-7967,안양사랑상품권,Y,N,,14099,37.3826384,126.9598602,2018-12-21
안양시,틈새라면평촌학원가점,,,★음식점,경기도 안양시 동안구 평촌대로 117,경기도 안양시 동안구 호계동 1065-6번지,031-381-5838,안양사랑상품권,Y,N,,14099,37.3824303,126.9597204,2018-12-21
안양시,노다이,,,★음식점,경기도 안양시 만안구 병목안로 57,경기도 안양시 만안구 안양동 714-94번지,031-443-5425,안양사랑상품권,Y,N,,14003,37.3963463,126.9158686,2018-12-21
안양시,명학분식,,,★음식점,경기도 안양시 만안구 덕천로 49,경기도 안양시 만안구 안양동 234-4번지,031-465-6847,안양사랑상품권,Y,N,,14087,37.3856318,126.9357165,2018-12-21
안양시,국수나무동편마을점,,,★음식점,경기도 안양시 동안구 동편로 16,경기도 안양시 동안구 관양동 1725번지,031-421-9445,안양사랑상품권,Y,N,,13929,37.4060319,126.9715056,2018-12-21
안양시,뿅뿅김밥,,,★음식점,경기도 안양시 만안구 안양로323번길 16,경기도 안양시 만안구 안양동 695-45번지,031-441-3239,안양사랑상품권,Y,N,,14006,37.4002544,126.9189764,2018-12-21
안양시,콩분식,,,★음식점,경기도 안양시 동안구 경수대로883번길 82,경기도 안양시 동안구 비산동 570-11번지,031-468-8117,안양사랑상품권,Y,N,,13955,37.3975997,126.9340556,2018-12-21
안양시,신참떡볶이,,,★음식점,경기도 안양시 만안구 박달로 524,경기도 안양시 만안구 박달동 68-23번지,031-464-1988,안양사랑상품권,Y,N,,14004,37.4024487,126.9109155,2018-12-21
